file_id,prob0,prob1,prob2,prob3,prob4,prob5,prob6,prob7
29,0.004654942825436592,0.0005343257216736674,0.0009937831200659275,0.008292595017701387,0.000420419656438753,0.017335759475827217,0.03760931603610516,0.9301588296890259
30,0.00039546953630633654,0.0003846009320113808,0.0007612479152157903,0.8422483325004577,0.0018392030615359545,0.01474668700248003,0.000701795396162197,0.13892266005277634
31,0.000259242657921277,4.169574967818335e-05,0.9983053088188172,6.746500366716646e-05,4.282388763385825e-05,0.0006839406618382782,8.997154800454155e-05,0.0005095515691209585
32,0.0011255399673245846,0.00016831501270644366,0.000805536360712722,0.0006680903548840434,0.00021844391303602607,0.9936652660369873,0.0006840819085482508,0.002664730651304126
33,0.99678955078125,0.0001147456918261014,0.0007938560098409653,0.00020688201184384524,0.0001892623142339289,0.0006450706103350967,0.0001875656540505588,0.0010730521637015045
34,0.0006806155026424677,0.0006293516838923096,0.0012778055504895746,0.6764623999595643,0.0033049699384719135,0.036886120587587355,0.0013723885873332619,0.2793863534927368
35,0.00067388677271083,0.0007550090434961021,0.001246632286347449,0.0004958690900821239,0.00012938628351548686,0.9951589107513428,0.00036288960836827755,0.0011774173239246012
36,0.630950129032135,0.0018571994733065367,0.0028808439383283257,0.006846063770353794,0.003013122663833201,0.3194887340068817,0.009091461449861527,0.02587243225425482
37,0.0009283009800128639,0.0006421463680453598,0.0017455560620874167,0.071342783421278,0.008857173658907414,0.009882369171828031,0.0058751294389367105,0.9007265567779541
38,0.9987384438514709,6.00900333665777e-05,0.00017550299380673096,7.631798507645726e-05,4.0735117363510656e-05,0.0006052429671399295,8.208861108869315e-05,0.0002215514163253829
39,0.1699240982532501,0.0005793868389446288,0.0005355938512366265,0.0010050593526102602,0.00030189639655873177,0.8217029690742492,0.0007030404463876039,0.00524794957600534
40,0.0009133448009379208,0.00025597164931241424,0.003971145022660494,0.0010423364816233515,0.00030607329681515695,0.9875688552856445,0.0009817972546443342,0.00496046356856823
41,0.9844795107841492,0.00045117377885617316,0.001747128670103848,0.0007010710192844272,0.00024143895134329796,0.0029874276369810104,0.002053712122142315,0.007338533829897642
42,0.9962568998336792,0.00011888742446899414,0.0016213596099987626,0.0001454290730180219,0.00016375935229007155,0.0006330457865260542,0.00017066358705051244,0.0008899675449356437
43,0.0009225449524819851,0.0007545568223576993,0.002135670557618141,0.7657587647438049,0.0021642353618517517,0.0943081259727478,0.0067588785663247105,0.1271972268819809
44,0.0006509564118459821,0.00046582987997680905,0.0006367227528244257,0.0005953069601673632,0.000149162978050299,0.9946106910705567,0.0006251202255953103,0.0022662220755591987
45,0.9968351125717163,9.989647223846987e-05,0.0003912995452992618,0.00033368398144375535,5.09442288603168e-05,0.0011973672080785036,0.00037222481332719324,0.0007194711943157017
46,0.012332975957542658,0.006974218413233757,0.019630675949156285,0.019414135068655015,0.006559663196094334,0.15743885785341263,0.3129142224788666,0.4647352576255798
47,0.9124756932258606,0.0026773621793836355,0.007803673576563597,0.0012239993549883366,0.0005488304886966944,0.04625257402658463,0.003900580666959286,0.02511728908866644
48,0.004726590309292078,0.001719007221981883,0.0015332782757468521,0.0008005556301213801,0.00016888459067558869,0.9886807799339294,0.000963494909228757,0.0014074308099225163
49,0.00039406901341862974,0.0002744080382399261,0.0037343124160543082,0.010248983465135097,0.00046286030556075275,0.971803891658783,0.003747371514327824,0.009334075823426246
50,0.0009078506845980883,0.0008856084663420915,0.0020719446707516908,0.6612286329269409,0.006073876516893506,0.058260314911603925,0.003485199064016342,0.26708656549453735
51,0.9986217975616455,3.964764837292023e-05,0.00027722411323338747,5.561871803365648e-05,2.706578125071246e-05,0.0006441511330194771,6.541803959407844e-05,0.00026909950538538395
52,0.026209932565689088,0.0023878717329353094,0.007482827454805374,0.03313520736992359,0.0033833801746368406,0.06882470175623893,0.6997249484062195,0.15885112583637237
53,0.01838876064866781,0.005735300155356527,0.01610944587737322,0.5771745979785919,0.004415037110447884,0.18421864807605742,0.028847197629511358,0.16511101573705672
54,0.9796779155731201,0.0008682277286425233,0.0055180179420858625,0.0005315594491548837,0.00018996484286617487,0.0075932621024549,0.001090628479141742,0.004530436266213656
55,0.0007464948808774352,7.690267666475848e-05,0.9978870749473572,0.00018494871619623154,3.903149045072496e-05,0.0005195136298425495,9.463897004025057e-05,0.00045138861169107257
56,0.00129443813348189,0.0011024412931874394,0.005182682722806931,0.041382931731641294,0.004301048815250397,0.2513530537486076,0.016035669855773448,0.6793477416038514
57,0.0003296662325737998,0.00012227826664457098,0.00031411689124070106,0.0004271832760423422,0.00011023289698641747,0.9951562285423279,0.0018155682133510708,0.0017246904084458948
58,0.01874603144824505,0.00021904149325564505,0.0003216735698515549,0.0004624847846571356,0.0002545550756622106,0.9782734632492065,0.0003701988956891,0.00135255892528221
59,0.9168888449668884,0.0011241410044021904,0.0033949588891118766,0.001453809899976477,0.0003281273558968678,0.07294709086418152,0.0010442513215821237,0.0028187758987769486
60,0.0083923963829875,0.000379633330157958,0.00030112692911643535,0.00013997470086906104,8.366927577299065e-05,0.9892284154891968,0.00021496104309335352,0.0012598167872056366
61,0.00016894655709620565,2.8392925742082298e-05,0.9987947583198548,5.4917593661230055e-05,2.9073428231640718e-05,0.0004351596406195313,7.259197736857459e-05,0.0004161582386586815
62,0.9895544528961182,0.00021823777933605015,0.002062660176306963,0.00046177528565749526,0.00021513253159355372,0.0030286989640444517,0.000932343234308064,0.0035266729071736337
63,0.0014385825255885721,0.0005627267004456371,0.0009243366424925625,0.01207773368805647,0.0004703507816884667,0.010327612794935704,0.40309683680534364,0.5711018323898316
64,0.6262214958667756,0.0010206540231592954,0.011098318919539451,0.0030011956579983233,0.0009111699997447431,0.3337519258260727,0.004776861518621445,0.019218364171683787
65,0.9976290225982666,0.0003303912584669888,0.0003031148051377386,0.00017345465312246233,9.781490807654336e-05,0.0005578339216299355,0.0001814164104871452,0.0007269394409377128
66,0.0025657684076577426,0.00010695110831875354,0.003524786652997136,0.0002864668087568134,0.00012190475827082992,0.9917845010757447,0.0002353229938307777,0.001374296541325748
67,0.9731325387954712,0.0005437597341369837,0.0024585867940913886,0.000928330491296947,0.0001859531446825713,0.016576850786805153,0.0008007252705283463,0.005373257491737604
68,0.016251559369266033,0.0014569564489647746,0.00220915658865124,0.0013825532980263234,0.0005800249753519892,0.9610405802726746,0.0029864083975553513,0.01409278493374586
69,0.0007224233821034431,0.0008661628759000451,0.001515020476654172,0.006619339343160391,0.0009125701035372913,0.007616610173135996,0.5301139235496521,0.4516339600086212
70,0.0005749093717895449,0.000497493299189955,0.0009659830946475267,0.8180625438690186,0.005566969560459256,0.07363730221986771,0.0052906688768416645,0.09540413171052933
71,0.02260844372212887,0.0028496870538219808,0.7740658521652222,0.005020063789561391,0.0007009207911323756,0.009743712190538645,0.02272780742496252,0.16228349804878234
72,0.00031795806135050955,0.9734845280647277,0.00029456491174642,0.0044482669327408075,0.00010247616082779132,0.0012406162917613984,0.000355626514647156,0.019755951315164565
73,0.9990758657455444,3.338377318868879e-05,0.00014975539088482037,8.146304899128153e-05,2.2454725694842637e-05,0.00031310794875025747,0.00010105788969667628,0.00022291132772807033
74,0.9986482501029968,4.6114567521726715e-05,0.00018187653622590006,0.00011201474699191749,2.888892158807721e-05,0.0006416191929019988,7.250114140333608e-05,0.000268749994575046
75,0.003195935022085905,0.0006885525304824114,0.0019655395532026886,0.4667302668094635,0.0004506133787799627,0.010585940256714822,0.005636276910081506,0.5107468783855438
76,0.8973443388938904,0.0019619605853222312,0.021562496572732924,0.004991346132010221,0.0008366960217244923,0.028712545335292817,0.006091158650815487,0.038499442115426066
77,0.0010600280947983265,0.00011038631346309558,0.9846005082130432,0.0002992082037962973,0.0001056626220815815,0.006149853207170963,0.0003435886435909197,0.007330747973173857
78,0.9968761920928955,8.197216156986542e-05,0.0003786785528063774,0.00036627359804697335,0.0001214179108501412,0.0013188822194933891,0.00023323035129578783,0.0006233872496522963
79,0.0015914729330688715,0.0004115008458029479,0.0003919395850971341,0.000720054458361119,0.00020869023428531363,0.9929864406585693,0.0018987981136888265,0.0017910992843098938
80,0.0008768955944105983,0.0006582390051335096,0.001894433330744505,0.450487756729126,0.004861376341432333,0.016807816922664642,0.04518859311938286,0.47922489047050476
81,0.003159721940755844,0.003807316767051816,0.5687570393085479,0.009992550127208233,0.0009329770226031541,0.05030813217163086,0.03986972123384476,0.3231725603342056
82,0.0101002873852849,0.000370058644330129,0.000829202652676031,0.007764274906367064,0.00064629185362719,0.006399262696504593,0.006302778841927648,0.9675878405570983
83,0.9539884924888611,0.0008403398911468685,0.003208562731742859,0.001340471615549177,0.0003567349573131651,0.031622253730893134,0.0034379870630800724,0.005205180682241917
84,0.995334780216217,0.0001917629677336663,0.001441418065223843,0.00029601472488138825,0.00018937366694444792,0.0007231896743178368,0.0002805340045597404,0.0015429417719133199
85,0.0008347256458364427,0.00019827329379040748,0.00020336696470621974,0.00015139424649532885,7.828903035260737e-05,0.9974229335784912,0.0002286262664711103,0.0008823746349662543
86,0.035295358300209044,0.01458428129553795,0.1402798429131508,0.015222826600074768,0.002764256717637181,0.1735925018787384,0.19208670556545257,0.42617422342300415
87,0.000633324810769409,0.0005260864098090678,0.0011756862979382277,0.6467013835906983,0.10655451230704785,0.011004326492547989,0.0014110035728663207,0.23199367225170137
88,0.3260463684797287,0.0018818458076566458,0.004650627356022596,0.021958318166434766,0.002090435661375523,0.2591163367033005,0.011302809044718743,0.3729532852768898
89,0.0007026284351013601,0.9877639055252075,0.0002715280279517174,0.0012602840317413211,0.00010583913535811007,0.0009096675785258412,0.0002471438463544473,0.00873899757862091
90,0.9709883213043213,0.0004978982266038656,0.0014084440539591015,0.0008770997519604862,0.000313496682792902,0.009631710685789585,0.0028523749439045786,0.013430645130574704
91,0.9988524794578553,4.106744818273e-05,0.0001402364796376787,0.00010717306140577421,2.287888746650424e-05,0.0004162581462878734,0.00015218026819638908,0.0002677121869055554
92,0.9927941799163819,0.0003519840014632791,0.0025546628516167403,0.00036744163662660867,0.00024342789256479592,0.0009543861844576896,0.0004995039606001228,0.0022344349650666117
93,0.0008120905607938766,0.0006674174102954567,0.0019101049285382033,0.21319761127233505,0.0075952786486595866,0.011007248051464557,0.0060833973810076715,0.7587268590927124
94,0.7357547044754028,0.0018655723193660378,0.0028904398903250696,0.006174993049353361,0.0007597010640893132,0.1984318345785141,0.004059731960296631,0.05006302557885647
95,0.9711090564727783,0.0004160195676377043,0.0009408402140252293,0.0012361548840999603,0.00027576269058045,0.020521396957337856,0.0012935691163875162,0.004207198368385434
96,0.00015912161907181144,7.046469909255393e-05,0.0002986304549267516,0.000898747390601784,8.016793071874417e-05,0.9953354597091675,0.000510876951739192,0.0026465180795639752
97,0.05440626405179501,0.0009085948229767382,0.9288471341133118,0.0014191944850608707,0.0003183494322001934,0.005812220508232713,0.0018558751558884977,0.0064323884434998035
98,0.9019364714622498,0.0010677894344553352,0.0065327484626322985,0.0036805021343752744,0.0011090823798440396,0.062023576349020004,0.004509893991053104,0.019139951653778554
99,0.0017491976730525493,0.0011820837389677763,0.0052722143009305,0.0009768394520506263,0.00016947993717622011,0.9887752056121826,0.0004928573383949697,0.0013821392436511814
100,0.9937499403953552,0.0001641887822188437,0.00029766040097456425,0.0001994867343455553,8.638379658805206e-05,0.0038142943754792213,0.00036442934651859105,0.0013236363301984966
101,0.9810586929321289,0.0006315943435765802,0.001353743951767683,0.0009439508081413806,0.0008717694610822946,0.007939407974481583,0.0007958847214467824,0.006404960993677378
102,0.001281554508022964,8.98953090654686e-05,0.0009765172377228737,0.00022059596958570182,9.18709469260648e-05,0.995907998085022,0.0001635916210943833,0.001267998549155891
103,0.001163219753652811,0.0010139766964130104,0.002260531717911363,0.21357711255550385,0.009232183918356895,0.015611740946769714,0.012136186845600605,0.7450050354003906
104,0.0007837184704840184,0.000664107664488256,0.002047616126947105,0.22584637999534607,0.002772863395512104,0.007709138467907906,0.008732061740010977,0.7514441132545471
105,0.0017139661591500043,9.63954531471245e-05,0.002118415362201631,0.00031650474411435423,0.0001240923782461323,0.9944561719894409,0.00019067333487328143,0.0009837853722274303
106,0.999092960357666,3.4127139224437995e-05,0.00014548289764206856,7.086559999152087e-05,2.3474285262636842e-05,0.00024351324827875942,0.00011031766334781423,0.0002792546234559268
107,0.0006809963961131871,0.0005758601182606071,0.0011341606150381267,0.7925002574920654,0.01679883003234863,0.12703408896923066,0.001493320951703936,0.059782514721155165
108,0.0006484346697106958,0.0005520523875020445,0.001057235593907535,0.6570646047592164,0.004954379610717296,0.0743105247616768,0.005428997427225113,0.25598378777503966
109,0.029653185233473777,0.00048824108089320364,0.0002535739680752158,0.00021569369127973914,0.0001254945105756633,0.006215248163789511,0.00046689191949553786,0.9625816702842712
110,0.0008835764368996024,0.00024061179428827017,0.9904286861419678,0.0018127818475477397,0.00013088973355479538,0.003577579278498888,0.00043570264242589476,0.0024901517666876317
111,0.015467567089945077,0.0031014346983283757,0.007791169919073582,0.013112435396760703,0.001726602972485125,0.03854286596179009,0.8629529237747192,0.057304993644356726
112,0.0011994545115157963,0.0010093578486703337,0.0033521375618875025,0.21081772595643997,0.005469191074371338,0.04455131366848945,0.019596270471811294,0.7140045642852784
113,0.001119447371456772,0.0009235524805262685,0.0019763954216614364,0.000989851786289364,0.0001641671944526024,0.9926743507385254,0.0005724190152250231,0.0015797923086211085
114,0.00023939871171023696,0.00015495935076614842,0.000759412650950253,0.0014506799867376684,0.00022360046132234855,0.9915661215782166,0.002150672092102468,0.0034551372285932303
115,0.00853390684351325,8.681404287926852e-05,0.0004317319253459573,0.0001921933435369283,7.557925127912312e-05,0.9894720911979675,0.00040985274827107785,0.0007978128967806696
116,0.0010119824670255183,0.00017278894083574414,0.0009983561816625298,0.000712073699105531,0.0002508606557967141,0.9926251769065857,0.0010002804338000715,0.00322850882075727
117,0.998546302318573,6.440974975703284e-05,0.00023946899455040693,0.0001156250509666279,4.409904395288322e-05,0.0005571584973949939,9.121690382016823e-05,0.0003417052677832544
118,0.04073492027819157,0.0016007688245736063,0.9166423320770264,0.004069635109044611,0.0005352637846954167,0.01825497504323721,0.0029640243388712405,0.015198086760938168
119,0.9819168448448181,0.0004553925828076899,0.001022601348813623,0.0004670131020247936,0.00021850667253602295,0.01302515771239996,0.0006137847318314016,0.002280697110109031
120,0.0007929258805233985,0.0007296990952454507,0.002789227245375514,0.0008052792400121689,0.00012741489335894586,0.9929431080818176,0.0005277661490254104,0.0012845813762396574
121,0.9969049215316772,7.566532513010315e-05,0.00041196829988621175,0.00028974473243579266,8.880865498213097e-05,0.0014220591401681304,0.00021351947507355362,0.0005933156353421509
122,0.0003185891197063029,0.00022465753427240996,0.0009400215174537152,0.0009892019326798618,0.00016732302901800722,0.9920137524604797,0.0019145228900015355,0.0034319221507757903
123,0.9857901096343994,0.00026650077634258194,0.0007594590249937027,0.00032553000492043795,0.0001491603587055579,0.011130066122859716,0.00046485808270517736,0.001114305155351758
124,0.0002255886938655749,0.0001763920547091402,0.0016564533114433288,0.003004383482038975,0.0003349722654093057,0.9762805342674256,0.008665627986192703,0.009656038228422403
125,0.00026898769719991834,6.681662343908102e-05,0.00010985727130901069,0.0003282087855041027,7.517035774071701e-05,0.9977867603302002,0.0005222521780524403,0.0008419678546488285
126,0.8756984829902649,0.0009967053192667663,0.01813724748790264,0.0029684660490602254,0.0009758405736647547,0.024013466015458108,0.018302993662655354,0.058906813338398936
127,0.02597138974815607,0.004298988357186317,0.7265462160110474,0.003760425979271531,0.0012775114621035755,0.10371450036764145,0.007635632948949933,0.12679532319307327
128,0.8577050566673279,0.0005598984891548753,0.00211295064073056,0.0017415841575711966,0.0007279114448465407,0.12021950632333755,0.002025103592313826,0.014907986856997013
129,0.017837185226380826,0.002359579922631383,0.016361978277564047,0.005399974947795272,0.0016570684034377336,0.9266217112541199,0.004284198442474007,0.02547828834503889
130,0.9433084487915039,0.0013003129977732896,0.004532084427773952,0.0029425387736409904,0.0009408886078745126,0.025040537863969804,0.0034336137119680642,0.018501571472734214
131,0.013033130206167698,0.003156523825600743,0.005090673267841339,0.015764857083559035,0.0016309509286656977,0.06261925995349885,0.20600418001413345,0.6927004337310791
132,0.6814305484294891,0.0016470064525492488,0.006824805773794651,0.00552973342128098,0.0029623150592669846,0.23368867635726928,0.007221617409959436,0.06069531962275505
133,0.9973952412605286,8.610364602645859e-05,0.0008950404997449368,0.0001524574341601692,0.00014654801925644277,0.0004932486161123961,0.00014022156537976115,0.000691141578136012
134,0.0012252408894710242,0.013186536030843854,0.0032744634663686156,0.0018423162400722504,0.00021924872125964612,0.976582133769989,0.00178707973100245,0.0018829921027645469
135,0.00679418770596385,0.0005360135517548769,0.004502612957730889,0.002719339181203395,0.0003812443377682939,0.004346509231254458,0.009757200442254543,0.9709628701210022
136,0.0007756179780699313,5.071955529274419e-05,0.9958745956420898,0.000147149691474624,4.285682662157342e-05,0.00056050478015095,0.0001202618979732506,0.002428275626152754
137,0.16701661944389343,0.000567511678673327,0.0005090615595690906,0.0009374098503030836,0.000335868721595034,0.8272381544113159,0.0006678878678940236,0.0027275105006992818
138,0.001902890717610717,0.0007214983575977385,0.0011399097740650177,0.032114700973033906,0.0005780234117992222,0.014767214842140674,0.4974993646144867,0.45127639174461365
139,0.997168505191803,8.805041143205017e-05,0.000300751649774611,0.00010141217499040067,6.123069688328542e-05,0.0018294082139618695,0.00011100243427790702,0.0003396504616830498
140,0.9261030793190003,0.001122473704162985,0.0012827943195588888,0.0023981599137187005,0.0005006384919397533,0.04154591038823128,0.004479279508814216,0.022567670419812204
141,0.002140648267231882,0.00010642856068443507,0.002404617262072861,0.00037154545134399086,0.00011169277859153226,0.9930228352546692,0.00021883475710637867,0.0016234150622040032
142,0.001802432769909501,0.0011124353855848312,0.009076462779194116,0.17301468551158905,0.0036958247423172,0.07805469185113907,0.20502326488494874,0.5282202005386353
143,0.000959882338065654,0.0005385772441513836,0.004554808000102639,0.03868712373077869,0.001761593809351325,0.008766589406877755,0.8970254063606262,0.04770600013434887
144,0.0025689014000818133,0.0009907640516757966,0.0018936523701995611,0.01488836444914341,0.0007469443371519446,0.026818550005555154,0.18914659321308136,0.7629462242126465
145,0.00872511500492692,0.0003227015258744359,0.004878038121387362,0.0038409533444792032,0.0004975400399416686,0.9562661647796631,0.004495279025286436,0.02097418177872896
146,0.9917397975921631,0.00014710451941937208,0.0013667081599123775,0.0004306218645069748,0.00015734415937913583,0.004112531337887049,0.0004882914363406599,0.0015575698111206294
147,0.9786871433258056,0.001087386312428862,0.0025611255317926408,0.0007751840981654823,0.0002721254248172045,0.006489126849919558,0.0020872251596301796,0.008040663227438927
148,0.00012108695227652788,0.00020951208425685764,0.0004967129381839186,0.0012422083294950426,0.00026575238152872773,0.9802911400794982,0.00966253001242876,0.007711065281182527
149,0.783816111087799,0.0013577820733189582,0.005715477559715509,0.006993586476892233,0.0017320492654107511,0.1284309446811676,0.020817507803440095,0.051136564463377
150,0.341934135556221,0.000877761177252978,0.001542431185953319,0.0015692337416112422,0.0008147897664457559,0.6390641331672668,0.0050263183657079935,0.009171191789209842
151,0.9969080090522766,8.372978118131869e-05,0.0005734651145758108,0.0002410597779089585,0.00010262457508360966,0.0012912849197164178,0.0002650316513609141,0.0005347826459910721
152,0.0029376523569226267,0.0010805301717482507,0.012121709436178208,0.07907763496041298,0.002394673484377563,0.06130855903029442,0.12600875794887542,0.7150704979896545
153,0.00013502526853699238,9.848892950685695e-05,0.00045084034209139643,0.0015003579668700696,0.0001421562978066504,0.9886577248573303,0.006269942875951529,0.002745457645505667
154,0.01017176741734147,0.004019327368587256,0.4880242168903351,0.003207826870493591,0.0014906277414411307,0.0969636857509613,0.018415799550712108,0.3777067460119724
155,0.993224585056305,0.000366419751662761,0.0025494505185633897,0.00039890600019134583,0.000253086190787144,0.001017833803780377,0.0005571339162997902,0.0016325661330483855
156,0.9923969864845276,0.0003352627798449248,0.0010509995161555707,0.0006825014250352978,0.00010682007268769667,0.0027626002673059704,0.00048557283589616417,0.002179228304885328
157,0.01174358893185854,0.00013618168304674327,0.0006046619557309896,0.0003797706449404359,0.00010430550464661792,0.9854032516479492,0.0004940345883369446,0.0011342095560394228
158,0.8773653984069825,0.0016108601354062556,0.005652271676808596,0.005073694745078683,0.0016461303108371793,0.08480512127280235,0.0041016342118382456,0.019744912162423134
159,0.011838961858302355,0.00011236168211326003,0.00023636220139451326,0.0003055412817047909,0.00011020563542842864,0.9850912690162659,0.0010500907315872609,0.0012552053667604923
160,0.0004805269185453653,9.378072718391195e-05,0.00013715160312131048,0.00022241160040721298,9.815371013246476e-05,0.9977967143058777,0.00034506075899116696,0.0008261965936981142
161,0.999131977558136,3.022293640242424e-05,0.0001502201979747042,6.516660578199662e-05,2.725245249166619e-05,0.00028921978664584456,8.720637997612357e-05,0.00021874682861380279
162,0.27476590871810913,0.0028535488061606886,0.01721913628280163,0.014640151150524616,0.0014247126877307893,0.22548488676548004,0.2877404183149338,0.17587123215198516
163,0.9698977947235108,0.00036355292540974916,0.0018408400705084206,0.00037188409478403626,0.00021871828648727386,0.025048382952809332,0.000579394499072805,0.0016794669907540082
164,0.0012553101172670723,0.0004816738422960043,0.0010026740725152194,0.0074898721650242805,0.00045285887899808585,0.009030583035200834,0.0495558075606823,0.930731225013733
165,0.9971743941307067,6.773699642508291e-05,0.00039395955391228197,0.00041267439955845476,0.00011085999285569415,0.001191706454847008,0.000217813542985823,0.0004308578500058502
166,0.9803625226020813,0.0003489431488560513,0.0049652861896902325,0.0008457068761344999,0.0002120104938512668,0.010691497195512056,0.0007573404000140727,0.0018167200963944198
167,0.0016044159652665257,7.627403392689303e-05,0.9957496404647828,0.00016402958863181993,7.460064589395187e-05,0.0007817471399903297,0.00013023752544540911,0.0014190811431035399
168,0.5927339792251587,0.0036270663607865573,0.019907975010573863,0.006263940036296845,0.0011471327976323663,0.2584915548563004,0.013752387277781964,0.10407598316669464
169,0.998865282535553,4.8453207637066956e-05,0.00012280741648282856,8.753936272114516e-05,4.00430137233343e-05,0.0003024629404535517,0.00015035070973681285,0.0003830494883004576
170,0.00015736737404949963,8.332974539371207e-05,0.00014511340705212206,0.0002920938131865114,7.909229025244713e-05,0.9967590808868408,0.0009617376956157387,0.0015222015208564699
171,0.015442327409982682,0.0001174069315311499,0.00016662819543853403,0.0002000870823394507,6.511293759103864e-05,0.9829841017723083,0.0003000328200869262,0.0007243357715196908
172,0.9947169780731201,0.000757761171553284,0.00042451531044207513,0.00026307169755455104,0.00014297599554993212,0.0016951678786426782,0.0003191887430148199,0.0016803471837192774
173,0.9716135859489441,0.0004129543725866824,0.0009091373300179839,0.000921617925632745,0.0002528878365410492,0.01929777078330517,0.0028639700496569274,0.0037280832417309283
174,0.0018208856927230954,0.0006769854924641549,0.0017312498530372977,0.0053528206888586284,0.0003326663310872391,0.008897382952272891,0.9590399026870727,0.022148102521896362
175,0.03591570295393467,0.0003987673029769212,0.002668136707507074,0.0007834648131392896,0.00026729548699222505,0.9549135327339172,0.0010108665213920177,0.0040422263089567425
176,0.005818459857255221,0.0011500243563205004,0.0040438671130687,0.007977744657546281,0.0010674664401449264,0.06967693604528905,0.44296309947967527,0.467302405834198
177,0.9499829173088074,0.0004184798919595778,0.016204408183693886,0.0035406000446528197,0.0004685926949605346,0.01816322486847639,0.003319795848801732,0.007901969272643328
